Id,subproject,phs_id,project_num,radx_id,tier
particle_aptamer_sequence,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_modification_5prime,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_modification_5prime_role,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_formulation,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_source,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_source_url,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_purity,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_target_organism_name,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_target_organism_taxonomy_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_target_protein_name,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_target_protein_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_target_protein_region,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_kd,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_kd_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
particle_aptamer_kd_method,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_sequence,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_formulation,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_source,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_source_url,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_purity,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_target_organism_name,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_target_organism_taxonomy_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_target_protein_name,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_target_protein_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_target_protein_region,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_kd,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_kd_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
surface_aptamer_kd_method,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_particle,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_diameter,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_diameter_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_particle_aptamer_density,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_particle_aptamer_density_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
chip_surface_aptamer_density,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
chip_surface_aptamer_density_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
readout_instrument,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
chip_detection_time,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
chip_detection_time_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_incubation_time,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
dna_motor_incubation_time_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_shortname,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
gisaid_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
nucleotide_db_id,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
pango_lineage,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
who_label,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
gisaid_clade,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_source,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_source_url,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_source,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_location,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_type,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_inactivation_method,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_formulation,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_concentration,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_concentration_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_concentration_reference_gene,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_genome_equivalents,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_genome_equivalents_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_genome_equivalents_reference_gene,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_preinactivation_tcid50,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_preinactivation_tcid50_unit,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
virus_sample_grow_cell_line,Automatic Detection & Tracing,phs002744.v1.p1,1U01AA029345-01,rad_014_345-01,tier2
user_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier3
contact_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier3
contact_duration,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier3
contact_time,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier3
bluetooth_signal_strength,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier3
protocol_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
technology_platform,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
technology_description,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
technology_reference,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
biorecognition_type,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
analyte_type,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
signal_detection,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
measurement_type,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_modification_internal,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_modification_internal_role,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_formulation,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_source,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_source_url,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_purity,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_organism_name,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_organism_taxonomy_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_organism_subtype,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_protein_name,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_protein_id,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_target_protein_region,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_kd,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_kd_unit,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
capture_aptamer_kd_method,Automatic Detection & Tracing,phs002573.v1.p1,1U01AA029348-01,rad_014_348-01,tier2
reporting_jurisdiction,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
county_names,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
zipcode,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
population_served,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
sample_location,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
institution_type,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
epaid,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
wwtp_name,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
wwtp_jurisdiction,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
capacity_mgd,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
sample_type,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
sample_matrix,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
concentration_method,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
extraction_method,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
rec_eff_target_name,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
rec_eff_spike_matrix,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
rec_eff_spike_conc,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
pcr_target,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
pcr_gene_target,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_gene_target_ref,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_type,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
lod_ref,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
quant_stan_type,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
stan_ref,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
inhibition_method,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
num_no_target_control,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
sample_collect_date,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
sample_collect_time,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
flow_rate,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
sample_id,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
lab_id,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
test_result_date,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
pcr_target_units,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_target_avg_conc,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_target_std_error,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_target_cl_95_lo,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_target_cl_95_up,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
pcr_target_below_lod,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier3
lod_sewage,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
ntc_amplify,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
rec_eff_percent,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
inhibition_detect,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
inhibition_adjust,Wastewater,phs002679.v1.p1,1U01DA053893-01,rad_015_893-01,tier2
wwtp_name,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
tot_conc_vol,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
composite_start,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
composite_end,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sample_collect_date_time,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
test_result_date,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
flow_rate,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
collection_water_temp,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
ph,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
conductivity,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
tss,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
sars_cov2_avg_conc_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_cl_95_lo_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_cl_95_up_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_below_lod_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_avg_conc_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_cl_95_lo_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_cl_95_up_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_below_lod_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
ntc_amplify_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
ntc_amplify_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
rec_eff_spike_conc,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
rec_eff_percent,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
extraction_percent,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
inhibition_detect,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
quality_flag,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
hum_frac_mic_conc,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
lab_id,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
collection_storage_temp,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
pre_conc_storage_time,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
pre_conc_storage_temp,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
pre_ext_storage_time,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
pre_ext_storage_temp,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
lod_sewage_n1,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
lod_sewage_n2,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier3
sars_cov2_units,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
hum_frac_mic_unit,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
sample_location,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
sample_location_specify,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
time_zone,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
collection_storage_time,Wastewater,phs002729.v1.p1,1U01DA053899-01,rad_015_899-01,tier2
sample_id,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
state_names,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
county_names,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
county_fips,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
zipcode,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_location,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_location_specify,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
institution_type,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
epaid,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
wwtp_name,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
wwtp_jurisdiction,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_type,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_matrix,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
lab_id,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_collect_date,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
sample_collect_time,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
collection_water_temperature,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier3
concentration_method,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
extraction_method,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
rec_eff_target_name,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
rec_eff_spike_matrix,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
rec_eff_spike_conc,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
pcr_target,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
pcr_target_ref,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
pcr_type,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
lod_ref,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
hum_frac_target_mic,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
quant_stan_type,Wastewater,phs002542.v1.p1,1U01DA053903-01,rad_015_903-01,tier2
